X Y Z R G B Scalar_field Scalar_field_#2 Scalar_field_#3 Scalar_field_#4 Scalar_field_#5 Scalar_field_#6 Scalar_field_#7 Nx Ny Nz
260717.26000214 2147634.71000671 856.59002686 1 1 0 2.000000 215371696.000000 -17.000000 22369.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260716.08000183 2147637.08999634 860.04998779 1 1 0 2.000000 215371696.000000 -17.000000 18459.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260715.48999786 2147635.05000305 854.60998535 1 1 0 1.000000 215371696.000000 -17.000000 18043.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260714.98000336 2147636.03999329 857.00000000 1 1 0 2.000000 215371696.000000 -17.000000 17257.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260714.65000153 2147634.05999756 850.63000488 1 1 0 2.000000 215371696.000000 -17.000000 18699.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260709.23999786 2147645.16000366 861.61999512 1 1 0 2.000000 215371696.000000 -18.000000 25733.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260709.73000336 2147643.69000244 856.76000977 1 1 0 2.000000 215371696.000000 -18.000000 17476.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260768.62999916 2147646.05999756 873.70001221 1 1 0 2.000000 215371712.000000 -16.000000 23920.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260770.62999916 2147646.75000000 874.09997559 1 1 0 2.000000 215371712.000000 -16.000000 22238.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260759.81999969 2147665.13000488 872.88000488 1 1 0 2.000000 215371712.000000 -18.000000 34187.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260772.92000008 2147650.02999878 873.98999023 1 1 0 2.000000 215371712.000000 -17.000000 28092.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260782.05999947 2147656.13999939 875.51000977 1 1 0 2.000000 215371712.000000 -17.000000 33007.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260805.90000010 2147634.08000183 877.90002441 1 1 0 1.000000 215371712.000000 -15.000000 29010.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260820.88999939 2147648.02000427 883.30999756 1 1 0 2.000000 215371712.000000 -15.000000 25187.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260803.26999998 2147679.00000000 870.97998047 1 1 0 2.000000 215371712.000000 -17.000000 27939.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260814.89999962 2147663.00999451 879.03997803 1 1 0 2.000000 215371712.000000 -16.000000 21145.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260810.32999992 2147673.77999878 875.95001221 1 1 0 2.000000 215371712.000000 -17.000000 27743.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260821.93000031 2147661.38000488 884.60998535 1 1 0 2.000000 215371712.000000 -16.000000 19223.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260803.47000003 2147491.88000011 847.83001709 1 1 0 2.000000 215372224.000000 23.000000 31675.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260813.93999958 2147506.76999998 858.21002197 1 1 0 2.000000 215372224.000000 24.000000 19660.000000 0.000000 0.000000 0.000000 0.999999 0.000978 0.000978
260721.63999939 2147501.50999999 788.66998291 1 1 0 2.000000 215372480.000000 -35.000000 23177.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260725.48000336 2147502.43000007 791.34002686 1 1 0 2.000000 215372496.000000 -35.000000 26650.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260735.43000031 2147511.15999985 807.16998291 1 1 0 2.000000 215372480.000000 -35.000000 20752.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260743.29000092 2147512.64999962 813.53997803 1 1 0 2.000000 215372480.000000 -35.000000 24073.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260742.50999832 2147514.15999985 814.78997803 1 1 0 2.000000 215372480.000000 -35.000000 24597.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260753.18000031 2147494.44000006 810.73999023 1 1 0 2.000000 215372480.000000 -34.000000 24160.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260747.27999878 2147504.44000006 809.33001709 1 1 0 2.000000 215372480.000000 -35.000000 31194.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260745.58000183 2147514.78999996 817.60998535 1 1 0 2.000000 215372480.000000 -36.000000 20512.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260745.38999939 2147512.03999996 815.36999512 1 1 0 2.000000 215372480.000000 -35.000000 30473.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260747.06000137 2147515.63000011 819.34002686 1 1 0 2.000000 215372480.000000 -36.000000 20337.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260754.15999985 2147501.12000000 813.42999268 1 1 0 2.000000 215372480.000000 -35.000000 24663.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260748.61000061 2147507.03000021 811.71002197 1 1 0 2.000000 215372480.000000 -35.000000 20774.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260741.90000153 2147505.34999990 806.41998291 1 1 0 2.000000 215372480.000000 -35.000000 18065.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260731.16000366 2147503.00999999 796.76000977 1 1 0 2.000000 215372480.000000 -35.000000 27000.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260713.65000153 2147533.24000168 792.02001953 1 1 0 2.000000 215372480.000000 -36.000000 38316.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260719.48000336 2147506.01999998 792.76000977 1 1 0 1.000000 215372480.000000 -35.000000 20097.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260760.09000015 2147482.97999954 813.79998779 1 1 0 2.000000 215372480.000000 -34.000000 32898.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260770.31999969 2147482.96999931 822.70001221 1 1 0 2.000000 215372496.000000 -34.000000 32112.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260757.25999832 2147498.90999997 814.46997070 1 1 0 2.000000 215372496.000000 -34.000000 30299.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260776.19000053 2147483.37000084 825.47998047 2 2 0 2.000000 215372496.000000 -34.000000 22740.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260806.05999994 2147485.02999973 846.54998779 1 1 0 2.000000 215372496.000000 -34.000000 29206.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260809.67000008 2147483.12000084 848.94000244 1 1 0 2.000000 215372496.000000 -33.000000 32723.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260713.31999969 2147517.87999916 786.17999268 1 1 0 2.000000 215383104.000000 21.000000 35825.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260724.47000122 2147512.03999996 793.40002441 1 1 0 1.000000 215383104.000000 22.000000 21495.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260727.33000183 2147508.27000046 793.90002441 1 1 0 2.000000 215383104.000000 22.000000 28201.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260726.16999817 2147483.14999962 789.53002930 1 1 0 2.000000 215383104.000000 21.000000 25733.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260735.70999908 2147566.87000275 821.34997559 1 1 0 2.000000 215383104.000000 25.000000 29359.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260730.30999756 2147559.70999908 811.76000977 1 1 0 2.000000 215383104.000000 24.000000 33051.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260715.44000244 2147551.70000076 799.92999268 1 1 0 2.000000 215383104.000000 23.000000 29184.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260739.02000046 2147559.08000183 818.79998779 1 1 0 2.000000 215383104.000000 25.000000 22500.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260740.59000015 2147555.84000015 818.58001709 1 1 0 2.000000 215383104.000000 25.000000 23483.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260757.79000092 2147556.11000061 840.86999512 1 1 0 2.000000 215383104.000000 27.000000 33379.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260745.95999908 2147551.93000031 821.10998535 1 1 0 2.000000 215383104.000000 25.000000 34231.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260747.43999863 2147551.84999847 824.78002930 1 1 0 2.000000 215383104.000000 25.000000 36459.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260759.90000153 2147551.79000092 843.01000977 1 1 0 2.000000 215383104.000000 27.000000 29949.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260752.72000122 2147549.22999954 831.96997070 1 1 0 2.000000 215383104.000000 26.000000 32789.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260746.83000183 2147545.59000015 819.36999512 1 1 0 2.000000 215383104.000000 25.000000 34689.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260753.88000107 2147547.65000153 833.03997803 1 1 0 2.000000 215383104.000000 26.000000 22631.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260742.56999969 2147540.84000015 814.77001953 2 2 0 2.000000 215383104.000000 24.000000 26017.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260739.91999817 2147536.25000000 812.58001709 1 1 0 2.000000 215383104.000000 24.000000 34930.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260739.09000015 2147529.20999908 811.10998535 1 1 0 2.000000 215383104.000000 24.000000 26345.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260730.76999664 2147520.53000069 801.27001953 1 1 0 2.000000 215383104.000000 23.000000 29862.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260735.41000366 2147520.87999916 813.78997803 1 1 0 1.000000 215383104.000000 23.000000 26432.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260757.93000031 2147526.12000084 829.67999268 1 1 0 2.000000 215383104.000000 25.000000 26192.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260729.88999939 2147515.93999958 800.45001221 1 1 0 2.000000 215383104.000000 23.000000 32046.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260725.36000061 2147514.30000019 795.26000977 1 1 0 1.000000 215383104.000000 22.000000 17410.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260737.06000137 2147518.53000069 812.86999512 1 1 0 2.000000 215383104.000000 23.000000 20556.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260744.50999832 2147518.39999962 820.34002686 1 1 0 2.000000 215383104.000000 24.000000 28398.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260762.47999954 2147522.26000023 828.35998535 1 1 0 2.000000 215383104.000000 25.000000 32767.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260728.38999939 2147510.42000008 796.44000244 1 1 0 2.000000 215383104.000000 22.000000 18480.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260763.95000076 2147519.45999908 827.83001709 1 1 0 2.000000 215383104.000000 25.000000 31063.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260738.61999893 2147507.88000011 804.96002197 1 1 0 2.000000 215383104.000000 23.000000 26126.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260764.97999954 2147517.22999954 827.04998779 1 1 0 2.000000 215383104.000000 25.000000 33947.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260755.54000092 2147513.52000046 820.02001953 1 1 0 2.000000 215383104.000000 24.000000 32461.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260769.28000069 2147506.71999979 825.48999023 1 1 0 2.000000 215383104.000000 25.000000 32330.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260743.15000153 2147499.53999999 805.63000488 1 1 0 2.000000 215383104.000000 23.000000 31806.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260731.27999878 2147489.03999996 795.16998291 1 1 0 2.000000 215383104.000000 22.000000 28966.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260782.98999977 2147483.21999931 829.79998779 1 1 0 2.000000 215383104.000000 25.000000 32614.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260721.01999664 2147492.50000000 788.13000488 1 1 0 2.000000 215383232.000000 1.000000 30124.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260715.26000214 2147493.15000010 784.58001709 1 1 0 2.000000 215383232.000000 1.000000 31587.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260724.72000122 2147510.92000008 790.27001953 2 2 0 2.000000 215383232.000000 0.000000 15684.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260786.86999989 2147497.08999991 837.22998047 1 1 0 2.000000 215383232.000000 -3.000000 29010.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260790.36999989 2147496.50000000 839.59002686 1 1 0 2.000000 215383232.000000 -4.000000 32854.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260794.86999989 2147493.03999996 841.86999512 1 1 0 2.000000 215383232.000000 -4.000000 23439.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260709.06999969 2147618.19999695 836.58001709 1 1 0 2.000000 215383232.000000 -4.000000 26301.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260718.44999695 2147621.76999664 843.05999756 1 1 0 2.000000 215383232.000000 -5.000000 36197.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260714.31999969 2147611.91999817 831.08001709 1 1 0 2.000000 215383232.000000 -4.000000 18196.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260724.37999725 2147622.30000305 846.72998047 1 1 0 2.000000 215383232.000000 -5.000000 38272.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260743.59999847 2147618.70999908 860.16998291 2 2 0 2.000000 215383232.000000 -6.000000 34711.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260730.59999847 2147608.19000244 844.07000732 1 1 0 2.000000 215383232.000000 -5.000000 33291.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260733.05000305 2147605.01000214 846.02001953 1 1 0 2.000000 215383232.000000 -5.000000 26607.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260729.02999878 2147603.97000122 836.69000244 1 1 0 2.000000 215383232.000000 -4.000000 27218.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260731.05999756 2147602.69000244 839.65997314 1 1 0 2.000000 215383232.000000 -4.000000 30954.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260715.52999878 2147591.08999634 816.17999268 1 1 0 2.000000 215383232.000000 -3.000000 29599.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260732.06999969 2147597.79000092 835.59002686 1 1 0 2.000000 215383232.000000 -4.000000 24968.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260713.36000061 2147582.44000244 808.71002197 1 1 0 2.000000 215383232.000000 -2.000000 28376.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260746.11000061 2147602.58999634 858.59997559 1 1 0 1.000000 215383232.000000 -6.000000 32374.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260729.22000122 2147588.68000031 826.00000000 1 1 0 2.000000 215383232.000000 -4.000000 16733.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260770.75000000 2147617.69999695 872.40002441 1 1 0 2.000000 215383232.000000 -8.000000 31522.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260729.75000000 2147580.40000153 821.47998047 1 1 0 2.000000 215383232.000000 -3.000000 15662.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260746.36000061 2147582.48999786 835.21997070 1 1 0 2.000000 215383232.000000 -4.000000 14046.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260753.63999939 2147588.44999695 847.23999023 1 1 0 2.000000 215383232.000000 -5.000000 24641.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260754.31999969 2147586.27999878 846.90002441 1 1 0 2.000000 215383232.000000 -5.000000 24837.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260754.02999878 2147583.27999878 844.98999023 1 1 0 2.000000 215383232.000000 -5.000000 24051.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260768.56999969 2147591.44999695 866.75000000 1 1 0 2.000000 215383232.000000 -7.000000 18874.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260752.40000153 2147575.40000153 840.40002441 1 1 0 2.000000 215383232.000000 -5.000000 18415.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260767.99000168 2147588.30999756 861.28002930 1 1 0 2.000000 215383232.000000 -6.000000 20010.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260754.18000031 2147570.72000122 842.96997070 1 1 0 2.000000 215383232.000000 -4.000000 29250.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260763.09000015 2147575.95999908 851.51000977 1 1 0 2.000000 215383232.000000 -5.000000 28638.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260741.81999969 2147553.90999985 818.90002441 1 1 0 1.000000 215383232.000000 -3.000000 27612.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260804.73000002 2147604.44000244 882.85998535 1 1 0 2.000000 215383232.000000 -10.000000 30801.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260764.95999908 2147568.97000122 853.95001221 1 1 0 2.000000 215383232.000000 -5.000000 21801.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260762.31000137 2147566.16999817 852.33001709 1 1 0 1.000000 215383232.000000 -5.000000 15597.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260809.26000023 2147600.62000275 887.47998047 1 1 0 2.000000 215383232.000000 -10.000000 29818.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260761.00000000 2147559.43999863 844.98999023 1 1 0 2.000000 215383232.000000 -4.000000 25973.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260814.18000031 2147603.58999634 891.25000000 1 1 0 2.000000 215383232.000000 -10.000000 28005.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260777.64999962 2147573.11000061 867.21997070 1 1 0 2.000000 215383232.000000 -6.000000 21058.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260771.48999977 2147567.72000122 858.86999512 1 1 0 2.000000 215383232.000000 -6.000000 19616.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260775.82999992 2147571.33000183 865.09997559 1 1 0 1.000000 215383232.000000 -6.000000 17541.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
